season,match_id,date,match_stage,batting_team,innings,over,ball,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,is_wicket,wicket_kind,batting_position,phase,extras_type
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,1,Konda Bhaskir Arun Karthik,V Aaditya,Manimaran Siddharth,1,0,1,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,2,V Aaditya,Konda Bhaskir Arun Karthik,Manimaran Siddharth,0,0,0,0,,1,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,3,V Aaditya,Konda Bhaskir Arun Karthik,Manimaran Siddharth,1,0,1,0,,1,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,4,Konda Bhaskir Arun Karthik,V Aaditya,Manimaran Siddharth,6,0,6,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,5,Konda Bhaskir Arun Karthik,V Aaditya,Manimaran Siddharth,4,0,4,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,3,6,Konda Bhaskir Arun Karthik,V Aaditya,Manimaran Siddharth,0,0,0,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,1,V Aaditya,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,1,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,2,V Aaditya,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,1,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,3,V Aaditya,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,1,caught,1,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,4,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,4,0,4,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,5,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,4,0,4,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,4,6,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,1,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,0,0,0,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,2,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,0,0,0,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,3,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,4,0,4,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,4,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,1,0,1,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,5,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramsingh Sonu Yadav,1,0,1,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,5,6,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,0,0,0,0,,2,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,1,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,4,0,4,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,2,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,3,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,4,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,4,0,4,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,5,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,0,0,0,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,6,6,Balchander Anirudh,Konda Bhaskir Arun Karthik,Sankarankutty Sandeep Warrier,2,0,2,0,,3,powerplay,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,1,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,2,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,3,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,4,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramadoss Alexander,0,0,0,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,5,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,7,6,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,1,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,4,0,4,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,2,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,1,0,1,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,3,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramsingh Sonu Yadav,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,4,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramsingh Sonu Yadav,1,0,1,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,5,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramsingh Sonu Yadav,6,0,6,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,8,6,Balchander Anirudh,Konda Bhaskir Arun Karthik,Ramsingh Sonu Yadav,4,0,4,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,1,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramadoss Alexander,4,0,4,0,,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,2,Konda Bhaskir Arun Karthik,Balchander Anirudh,Ramadoss Alexander,0,0,0,1,bowled,2,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,3,N Sarangarajan Chaturved,Balchander Anirudh,Ramadoss Alexander,0,0,0,1,run out,4,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,4,Jagatheesan Kousik,Balchander Anirudh,Ramadoss Alexander,0,0,0,0,,5,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,5,Jagatheesan Kousik,Balchander Anirudh,Ramadoss Alexander,0,0,0,0,,5,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,9,6,Jagatheesan Kousik,Balchander Anirudh,Ramadoss Alexander,0,0,0,0,,5,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,1,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,2,0,2,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,2,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,0,0,0,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,3,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,0,0,0,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,4,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,4,0,4,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,5,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,0,0,0,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,10,6,Balchander Anirudh,Jagatheesan Kousik,Kaushik Mohan Gandhi,2,0,2,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,1,Jagatheesan Kousik,Balchander Anirudh,Ramadoss Alexander,0,0,0,1,bowled,5,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,2,K Rajkumar,Balchander Anirudh,Ramadoss Alexander,4,0,4,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,3,K Rajkumar,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,4,Balchander Anirudh,K Rajkumar,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,5,K Rajkumar,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,11,6,Balchander Anirudh,K Rajkumar,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,1,Balchander Anirudh,K Rajkumar,Kaushik Mohan Gandhi,4,0,4,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,2,Balchander Anirudh,K Rajkumar,Kaushik Mohan Gandhi,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,3,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,0,0,0,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,4,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,1,0,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,5,Balchander Anirudh,K Rajkumar,Kaushik Mohan Gandhi,0,0,0,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,12,6,Balchander Anirudh,K Rajkumar,Kaushik Mohan Gandhi,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,1,Balchander Anirudh,K Rajkumar,Sankarankutty Sandeep Warrier,0,1,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,2,K Rajkumar,Balchander Anirudh,Sankarankutty Sandeep Warrier,0,0,0,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,3,K Rajkumar,Balchander Anirudh,Sankarankutty Sandeep Warrier,0,1,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,4,Balchander Anirudh,K Rajkumar,Sankarankutty Sandeep Warrier,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,5,K Rajkumar,Balchander Anirudh,Sankarankutty Sandeep Warrier,0,0,0,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,13,6,K Rajkumar,Balchander Anirudh,Sankarankutty Sandeep Warrier,1,0,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,1,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,6,0,6,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,2,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,4,0,4,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,3,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,0,0,0,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,4,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,1,0,1,0,,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,5,Balchander Anirudh,K Rajkumar,Kaushik Mohan Gandhi,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,14,6,K Rajkumar,Balchander Anirudh,Kaushik Mohan Gandhi,0,0,0,1,caught,6,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,1,Balchander Anirudh,Varun Chakravarthy Vinod,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,2,Varun Chakravarthy Vinod,Balchander Anirudh,Ramadoss Alexander,0,0,0,0,,7,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,3,Varun Chakravarthy Vinod,Balchander Anirudh,Ramadoss Alexander,1,0,1,0,,7,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,4,Balchander Anirudh,Varun Chakravarthy Vinod,Ramadoss Alexander,1,0,1,0,,3,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,5,Varun Chakravarthy Vinod,Balchander Anirudh,Ramadoss Alexander,0,0,0,0,,7,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,15,6,Varun Chakravarthy Vinod,Balchander Anirudh,Ramadoss Alexander,0,0,0,1,leg before wicket,7,middle,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,1,Balchander Anirudh,Sunny Sandhu,Kaushik Mohan Gandhi,0,0,0,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,2,Balchander Anirudh,Sunny Sandhu,Kaushik Mohan Gandhi,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,3,Sunny Sandhu,Balchander Anirudh,Kaushik Mohan Gandhi,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,4,Balchander Anirudh,Sunny Sandhu,Kaushik Mohan Gandhi,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,5,Sunny Sandhu,Balchander Anirudh,Kaushik Mohan Gandhi,4,0,4,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,16,6,Sunny Sandhu,Balchander Anirudh,Kaushik Mohan Gandhi,0,0,0,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,1,Balchander Anirudh,Sunny Sandhu,Manimaran Siddharth,0,0,0,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,2,Balchander Anirudh,Sunny Sandhu,Manimaran Siddharth,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,3,Sunny Sandhu,Balchander Anirudh,Manimaran Siddharth,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,4,Balchander Anirudh,Sunny Sandhu,Manimaran Siddharth,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,5,Sunny Sandhu,Balchander Anirudh,Manimaran Siddharth,0,0,0,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,17,6,Sunny Sandhu,Balchander Anirudh,Manimaran Siddharth,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,1,Sunny Sandhu,Balchander Anirudh,S Harish Kumar,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,2,Balchander Anirudh,Sunny Sandhu,S Harish Kumar,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,3,Sunny Sandhu,Balchander Anirudh,S Harish Kumar,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,4,Balchander Anirudh,Sunny Sandhu,S Harish Kumar,1,0,1,0,,3,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,5,Sunny Sandhu,Balchander Anirudh,S Harish Kumar,0,0,0,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,18,6,Sunny Sandhu,Balchander Anirudh,S Harish Kumar,1,0,1,0,,8,death,
2022,1312876,2022-06-25,league,Siechem Madurai Panthers,2,19,1,Sunny Sandhu,Balchander Anirudh,Manimaran Siddharth,4,0,4,0,,8,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,1,Jafar Jamal,Hari Gopinath,V Athisayaraj Davidson,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,2,Jafar Jamal,Hari Gopinath,V Athisayaraj Davidson,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,3,Jafar Jamal,Hari Gopinath,V Athisayaraj Davidson,4,0,4,0,,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,4,Jafar Jamal,Hari Gopinath,V Athisayaraj Davidson,6,0,6,0,,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,5,Jafar Jamal,Hari Gopinath,V Athisayaraj Davidson,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,1,6,Hari Gopinath,Jafar Jamal,V Athisayaraj Davidson,0,0,0,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,1,Jafar Jamal,Hari Gopinath,Arya Yohan Menon,0,0,0,1,caught,1,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,2,R Kavin,Hari Gopinath,Arya Yohan Menon,0,1,1,0,,3,powerplay,wide
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,3,R Kavin,Hari Gopinath,Arya Yohan Menon,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,4,R Kavin,Hari Gopinath,Arya Yohan Menon,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,5,R Kavin,Hari Gopinath,Arya Yohan Menon,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,6,R Kavin,Hari Gopinath,Arya Yohan Menon,2,0,2,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,2,7,R Kavin,Hari Gopinath,Arya Yohan Menon,6,0,6,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,1,Hari Gopinath,R Kavin,V Athisayaraj Davidson,0,0,0,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,2,Hari Gopinath,R Kavin,V Athisayaraj Davidson,0,0,0,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,3,Hari Gopinath,R Kavin,V Athisayaraj Davidson,0,0,0,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,4,Hari Gopinath,R Kavin,V Athisayaraj Davidson,6,0,6,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,5,Hari Gopinath,R Kavin,V Athisayaraj Davidson,4,0,4,0,,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,3,6,Hari Gopinath,R Kavin,V Athisayaraj Davidson,0,0,0,1,caught,2,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,1,R Kavin,Daryl Sunder Ferrario,Arya Yohan Menon,4,0,4,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,2,R Kavin,Daryl Sunder Ferrario,Arya Yohan Menon,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,3,R Kavin,Daryl Sunder Ferrario,Arya Yohan Menon,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,4,Daryl Sunder Ferrario,R Kavin,Arya Yohan Menon,0,0,0,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,5,Daryl Sunder Ferrario,R Kavin,Arya Yohan Menon,1,0,1,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,4,6,R Kavin,Daryl Sunder Ferrario,Arya Yohan Menon,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,1,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,6,0,6,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,2,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,0,0,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,3,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,4,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,2,2,0,,3,powerplay,wide
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,5,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,6,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,5,7,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,1,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,2,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,3,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,4,0,4,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,4,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,5,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,2,0,2,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,6,6,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,0,0,0,0,,4,powerplay,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,1,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,2,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,3,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,4,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,1,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,5,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,6,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,1,1,0,,4,middle,wide
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,7,7,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,1,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,2,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,0,1,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,3,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,0,0,0,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,4,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,5,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,8,6,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,1,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,2,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,3,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,1,1,0,,4,middle,wide
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,4,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,5,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,2,0,2,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,6,Daryl Sunder Ferrario,R Kavin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,9,7,R Kavin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,1,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,4,0,4,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,2,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,3,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,4,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,0,0,0,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,5,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,6,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,0,1,1,0,,4,middle,wide
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,10,7,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,1,Daryl Sunder Ferrario,R Kavin,NS Harish,4,0,4,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,2,Daryl Sunder Ferrario,R Kavin,NS Harish,0,1,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,3,R Kavin,Daryl Sunder Ferrario,NS Harish,0,0,0,0,,3,middle,
