season,batter,team,avg_pos,matches,innings,runs,mean_rpi,median_rpi,sr,death_sr
2018,MK Lomror,Rajasthan Royals,6.429,2,2,20,10.0,10.0,95.2381,100.0
2018,MK Pandey,Sunrisers Hyderabad,4.175,13,13,284,21.8462,16.0,115.4472,137.2093
2018,MK Tiwary,Kings XI Punjab,4.644,4,4,47,11.75,5.5,106.8182,133.3333
2018,MM Ali,Royal Challengers Bangalore,4.022,4,4,77,19.25,5.5,167.3913,
2018,MP Stoinis,Kings XI Punjab,6.321,7,7,99,14.1429,11.0,130.2632,139.2157
2018,MS Dhoni,Chennai Super Kings,4.794,15,15,455,30.3333,25.0,150.6623,200.6757
2018,Mandeep Singh,Royal Challengers Bangalore,5.316,13,13,252,19.3846,17.0,135.4839,172.1649
2018,Mohammad Nabi,Sunrisers Hyderabad,7.0,2,2,18,9.0,9.0,150.0,200.0
2018,N Rana,Kolkata Knight Riders,3.95,15,15,304,20.2667,18.0,131.0345,183.3333
2018,NV Ojha,Delhi Daredevils,5.0,1,1,1,1.0,1.0,25.0,25.0
2018,P Chopra,Rajasthan Royals,5.0,1,1,8,8.0,8.0,133.3333,
2018,P Negi,Royal Challengers Bangalore,6.2,2,2,3,1.5,1.5,60.0,0.0
2018,R Tewatia,Delhi Daredevils,6.617,5,5,50,10.0,9.0,116.2791,129.6296
2018,RA Jadeja,Chennai Super Kings,6.0,8,8,89,11.125,11.5,120.2703,147.8261
2018,RK Singh,Kolkata Knight Riders,5.5,4,4,29,7.25,5.5,93.5484,100.0
2018,RR Pant,Delhi Daredevils,3.886,14,14,684,48.8571,45.0,173.6041,245.5882
2018,SN Khan,Royal Challengers Bangalore,6.256,6,6,51,8.5,6.5,124.3902,150.0
2018,STR Binny,Rajasthan Royals,6.128,5,5,44,8.8,10.0,112.8205,126.3158
2018,SW Billings,Chennai Super Kings,4.859,8,8,108,13.5,6.0,138.4615,172.7273
2018,Shakib Al Hasan,Sunrisers Hyderabad,5.054,13,13,239,18.3846,23.0,121.3198,129.5455
2018,Shubman Gill,Kolkata Knight Riders,5.577,10,10,203,20.3,15.0,146.0432,156.25
2018,V Shankar,Delhi Daredevils,5.301,9,9,212,23.5556,21.0,143.2432,183.8235
2018,Washington Sundar,Royal Challengers Bangalore,7.0,5,5,65,13.0,9.0,171.0526,207.4074
2018,YK Pathan,Sunrisers Hyderabad,5.768,13,13,260,20.0,19.0,130.0,151.9231
2018,Yuvraj Singh,Kings XI Punjab,3.851,6,6,65,10.8333,13.0,89.0411,60.0
2019,AD Nath,Royal Challengers Bangalore,4.362,5,5,61,12.2,13.0,107.0175,133.3333
2019,AD Russell,Kolkata Knight Riders,5.476,13,13,510,39.2308,48.0,204.8193,248.9362
2019,AJ Turner,Rajasthan Royals,5.091,4,4,3,0.75,0.0,30.0,30.0
2019,AR Patel,Delhi Capitals,6.667,12,12,110,9.1667,6.5,125.0,153.7037
2019,AT Rayudu,Chennai Super Kings,3.808,17,17,282,16.5882,20.0,93.0693,119.697
2019,BA Stokes,Rajasthan Royals,5.24,9,9,123,13.6667,8.0,124.2424,138.7755
2019,BCJ Cutting,Mumbai Indians,5.765,3,3,18,6.0,3.0,105.8824,123.0769
2019,C de Grandhomme,Royal Challengers Bangalore,6.76,4,4,46,11.5,3.5,93.8776,55.0
2019,CA Ingram,Delhi Capitals,4.745,12,12,184,15.3333,11.5,119.4805,150.0
2019,CH Morris,Delhi Capitals,6.711,6,6,32,5.3333,2.0,86.4865,96.2963
2019,CR Brathwaite,Kolkata Knight Riders,7.0,2,2,11,5.5,5.5,110.0,110.0
2019,DA Miller,Kings XI Punjab,4.466,10,10,213,21.3,13.0,129.878,129.4118
2019,DJ Bravo,Chennai Super Kings,6.529,8,8,80,10.0,6.5,121.2121,141.1765
2019,DJ Hooda,Sunrisers Hyderabad,5.324,7,7,64,9.1429,10.0,101.5873,141.6667
2019,DR Shorey,Chennai Super Kings,6.0,1,1,5,5.0,5.0,62.5,
2019,GH Vihari,Delhi Capitals,6.625,2,2,4,2.0,2.0,50.0,50.0
2019,Gurkeerat Singh,Royal Challengers Bangalore,5.274,3,3,98,32.6667,27.0,140.0,182.6087
2019,H Klaasen,Royal Challengers Bangalore,4.3,2,2,9,4.5,4.5,90.0,
2019,HH Pandya,Mumbai Indians,5.834,15,15,402,26.8,23.0,191.4286,196.6887
2019,Ishan Kishan,Mumbai Indians,4.163,6,6,101,16.8333,19.0,101.0,166.6667
2019,KA Pollard,Mumbai Indians,5.254,12,12,279,23.25,15.0,156.7416,182.1053
2019,KD Karthik,Kolkata Knight Riders,4.615,12,12,253,21.0833,16.5,146.2428,213.3333
2019,KH Pandya,Mumbai Indians,5.601,14,14,183,13.0714,8.0,122.0,161.5385
2019,KK Nair,Kings XI Punjab,4.0,1,1,5,5.0,5.0,83.3333,83.3333
2019,KM Jadhav,Chennai Super Kings,4.349,12,12,162,13.5,8.5,95.858,91.8919
2019,MK Lomror,Rajasthan Royals,4.0,1,1,8,8.0,8.0,266.6667,
2019,MM Ali,Royal Challengers Bangalore,4.438,10,10,220,22.0,15.5,165.4135,209.3023
2019,MP Stoinis,Royal Challengers Bangalore,5.226,10,10,211,21.1,22.5,135.2564,166.6667
2019,MS Dhoni,Chennai Super Kings,5.237,12,12,416,34.6667,34.5,134.6278,170.7006
2019,Mandeep Singh,Kings XI Punjab,5.541,12,12,165,13.75,9.0,137.5,146.6667
2019,Mohammad Nabi,Sunrisers Hyderabad,6.076,7,7,115,16.4286,17.0,151.3158,165.4545
2019,N Pooran,Kings XI Punjab,4.236,6,6,168,28.0,28.5,157.0093,111.1111
2019,P Negi,Royal Challengers Bangalore,7.0,4,4,9,2.25,2.0,75.0,55.5556
2019,P Simran Singh,Kings XI Punjab,7.0,1,1,16,16.0,16.0,94.1176,136.3636
2019,R Parag,Rajasthan Royals,5.654,5,5,160,32.0,43.0,126.9841,179.4872
2019,RA Jadeja,Chennai Super Kings,6.404,9,9,106,11.7778,9.0,120.4545,129.3333
2019,RK Bhui,Sunrisers Hyderabad,4.0,1,1,7,7.0,7.0,58.3333,0.0
2019,RK Singh,Kolkata Knight Riders,6.353,3,3,37,12.3333,4.0,108.8235,125.0
2019,RR Pant,Delhi Capitals,4.316,16,16,488,30.5,24.0,162.6667,236.2637
2019,S Dube,Royal Challengers Bangalore,5.182,4,4,40,10.0,7.0,121.2121,180.0
2019,S Gopal,Rajasthan Royals,6.739,7,7,63,9.0,12.0,136.9565,165.0
2019,SE Rutherford,Delhi Capitals,6.455,7,7,73,10.4286,10.0,135.1852,180.0
2019,SM Curran,Kings XI Punjab,5.182,8,8,95,11.875,5.5,172.7273,208.8235
2019,SN Khan,Kings XI Punjab,4.0,5,5,180,36.0,39.0,125.8741,144.0
2019,SO Hetmyer,Royal Challengers Bangalore,3.868,5,5,90,18.0,5.0,123.2877,133.3333
2019,STR Binny,Rajasthan Royals,6.381,5,5,70,14.0,11.0,175.0,210.7143
2019,SW Billings,Chennai Super Kings,6.0,1,1,0,0.0,0.0,0.0,
2019,Shakib Al Hasan,Sunrisers Hyderabad,5.0,1,1,9,9.0,9.0,90.0,90.0
2019,V Shankar,Sunrisers Hyderabad,3.867,14,14,244,17.4286,14.0,126.4249,162.2642
2019,YK Pathan,Sunrisers Hyderabad,5.489,7,7,40,5.7143,5.0,88.8889,100.0
2019,Yuvraj Singh,Mumbai Indians,4.0,4,4,98,24.5,20.5,130.6667,200.0
2020,AB de Villiers,Royal Challengers Bangalore,4.103,14,14,454,32.4286,31.5,158.7413,222.4138
2020,AD Russell,Kolkata Knight Riders,5.305,9,9,117,13.0,12.0,144.4444,188.8889
2020,AJ Tye,Rajasthan Royals,7.0,1,1,6,6.0,6.0,100.0,
2020,AT Carey,Delhi Capitals,6.0,3,3,32,10.6667,14.0,110.3448,110.3448
2020,Abdul Samad,Sunrisers Hyderabad,5.894,7,7,111,15.8571,12.0,170.7692,162.2642
2020,Abhishek Sharma,Sunrisers Hyderabad,6.017,7,7,71,10.1429,8.0,126.7857,120.0
2020,CH Morris,Royal Challengers Bangalore,6.476,5,5,34,6.8,3.0,161.9048,161.9048
2020,DJ Hooda,Kings XI Punjab,6.0,5,5,101,20.2,15.0,142.2535,173.913
2020,EJG Morgan,Kolkata Knight Riders,5.173,14,14,418,29.8571,32.0,138.4106,203.0612
2020,GJ Maxwell,Kings XI Punjab,4.768,11,11,108,9.8182,10.0,101.8868,146.875
2020,Gurkeerat Singh,Royal Challengers Bangalore,5.0,5,5,71,14.2,15.0,88.75,105.0
2020,HH Pandya,Mumbai Indians,5.601,13,13,281,21.6154,18.0,178.9809,197.2973
2020,HV Patel,Delhi Capitals,7.0,2,2,21,10.5,10.5,87.5,110.0
2020,JDS Neesham,Kings XI Punjab,6.611,3,3,19,6.3333,7.0,105.5556,100.0
2020,JO Holder,Sunrisers Hyderabad,5.722,4,4,66,16.5,17.5,124.5283,114.2857
2020,KA Pollard,Mumbai Indians,6.041,12,12,268,22.3333,15.5,191.4286,221.9048
2020,KD Karthik,Kolkata Knight Riders,4.867,14,14,169,12.0714,4.0,126.1194,192.7273
2020,KH Pandya,Mumbai Indians,5.587,11,11,109,9.9091,10.0,118.4783,187.5
2020,KK Nair,Kings XI Punjab,4.143,3,3,16,5.3333,1.0,114.2857,187.5
2020,KM Jadhav,Chennai Super Kings,5.485,5,5,62,12.4,7.0,93.9394,57.1429
2020,KS Williamson,Sunrisers Hyderabad,3.876,11,11,317,28.8182,22.0,133.7553,173.9726
2020,MK Lomror,Rajasthan Royals,5.0,3,3,59,19.6667,11.0,109.2593,166.6667
2020,MM Ali,Royal Challengers Bangalore,5.0,3,3,12,4.0,1.0,75.0,50.0
2020,MP Stoinis,Delhi Capitals,4.672,17,17,352,20.7059,11.0,148.5232,167.0886
2020,MS Dhoni,Chennai Super Kings,5.074,12,12,200,16.6667,15.5,116.2791,142.2222
2020,Mohammad Nabi,Sunrisers Hyderabad,5.0,1,1,11,11.0,11.0,137.5,137.5
2020,Mujeeb Ur Rahman,Kings XI Punjab,7.0,1,1,1,1.0,1.0,33.3333,
2020,N Jagadeesan,Chennai Super Kings,4.0,2,2,33,16.5,16.5,113.7931,
2020,N Pooran,Kings XI Punjab,3.864,14,14,353,25.2143,23.0,169.7115,198.2759
2020,NS Naik,Kolkata Knight Riders,7.0,1,1,1,1.0,1.0,33.3333,33.3333
2020,PK Garg,Sunrisers Hyderabad,4.414,10,10,133,13.3,10.0,119.8198,172.973
2020,R Parag,Rajasthan Royals,6.0,8,8,86,10.75,3.5,111.6883,178.7879
2020,R Tewatia,Rajasthan Royals,6.166,11,11,255,23.1818,19.0,139.3443,177.0833
2020,RA Jadeja,Chennai Super Kings,6.169,11,11,232,21.0909,21.0,171.8519,206.7416
2020,RK Singh,Kolkata Knight Riders,4.0,1,1,11,11.0,11.0,100.0,
2020,RR Pant,Delhi Capitals,4.354,14,14,343,24.5,27.5,113.9535,179.6296
2020,S Dube,Royal Challengers Bangalore,5.807,9,9,129,14.3333,12.0,122.8571,135.5932
2020,SM Curran,Chennai Super Kings,4.428,11,11,186,16.9091,17.0,131.9149,163.4615
2020,SN Khan,Kings XI Punjab,6.267,3,3,33,11.0,12.0,113.7931,123.5294
2020,SO Hetmyer,Delhi Capitals,4.984,11,11,185,16.8182,11.0,148.0,173.5849
2020,SP Goswami,Sunrisers Hyderabad,4.4,2,2,0,0.0,0.0,0.0,0.0
2020,SS Tiwary,Mumbai Indians,4.074,5,5,103,20.6,21.0,128.75,180.0
2020,TK Curran,Rajasthan Royals,6.889,4,4,83,20.75,12.5,133.871,195.6522
2020,V Shankar,Sunrisers Hyderabad,4.636,5,5,97,19.4,12.0,101.0417,130.0
2020,Washington Sundar,Royal Challengers Bangalore,5.673,9,9,111,12.3333,10.0,116.8421,143.3333
2021,AB de Villiers,Royal Challengers Bangalore,4.837,14,14,313,22.3571,11.5,148.3412,221.5054
2021,AD Russell,Kolkata Knight Riders,6.457,8,8,183,22.875,15.0,152.5,150.0
2021,AK Markram,Punjab Kings,3.894,6,6,146,24.3333,23.0,122.6891,154.1667
2021,AR Patel,Delhi Capitals,6.365,6,6,40,6.6667,7.0,86.9565,91.3043
2021,AT Rayudu,Chennai Super Kings,4.76,13,13,257,19.7692,14.0,151.1765,200.0
2021,Abdul Samad,Sunrisers Hyderabad,6.202,10,10,111,11.1,8.5,127.5862,154.7619
2021,Abhishek Sharma,Sunrisers Hyderabad,4.141,7,7,98,14.0,13.0,130.6667,127.7778
2021,Anuj Rawat,Rajasthan Royals,5.0,1,1,0,0.0,0.0,0.0,
2021,DA Miller,Rajasthan Royals,5.313,8,8,124,15.5,7.0,109.7345,147.2222
2021,DJ Hooda,Punjab Kings,4.792,11,11,160,14.5455,10.0,130.0813,141.6667
2021,DJ Malan,Punjab Kings,4.0,1,1,26,26.0,26.0,100.0,
2021,DR Sams,Royal Challengers Bangalore,7.0,2,2,6,3.0,3.0,100.0,120.0
2021,DT Christian,Royal Challengers Bangalore,5.917,7,7,14,2.0,1.0,58.3333,75.0
2021,EJG Morgan,Kolkata Knight Riders,4.775,15,15,133,8.8667,5.0,95.6835,100.0
2021,GD Phillips,Rajasthan Royals,5.364,3,3,26,8.6667,8.0,78.7879,175.0
2021,GJ Maxwell,Royal Challengers Bangalore,4.161,14,14,513,36.6429,39.5,144.1011,166.2791
2021,HH Pandya,Mumbai Indians,5.224,11,11,127,11.5455,10.0,113.3929,144.6429
2021,JA Richardson,Punjab Kings,7.0,2,2,15,7.5,7.5,62.5,0.0
2021,JDS Neesham,Mumbai Indians,6.5,2,2,0,0.0,0.0,0.0,0.0
2021,JO Holder,Sunrisers Hyderabad,7.0,7,7,85,12.1429,5.0,118.0556,116.9811
2021,KA Pollard,Mumbai Indians,5.256,13,13,245,18.8462,15.0,148.4848,156.25
2021,KD Karthik,Kolkata Knight Riders,5.983,15,15,223,14.8667,12.0,131.1765,142.1053
2021,KH Pandya,Mumbai Indians,5.484,12,12,143,11.9167,8.0,116.2602,144.6429
2021,KM Jadhav,Sunrisers Hyderabad,5.0,5,5,55,11.0,12.0,105.7692,155.5556
2021,Lalit Yadav,Delhi Capitals,5.307,5,5,68,13.6,14.0,93.1507,128.5714
2021,M Shahrukh Khan,Punjab Kings,6.102,10,10,153,15.3,14.0,134.2105,161.0169
2021,MC Henriques,Punjab Kings,6.281,4,4,31,7.75,7.5,96.875,133.3333
2021,MK Lomror,Rajasthan Royals,4.934,4,4,94,23.5,24.0,128.7671,189.4737
2021,MP Stoinis,Delhi Capitals,4.203,7,7,89,12.7143,14.0,123.6111,188.4615
2021,MS Dhoni,Chennai Super Kings,6.054,11,11,114,10.3636,12.0,106.5421,140.0
2021,Mohammad Nabi,Sunrisers Hyderabad,5.045,3,3,34,11.3333,14.0,170.0,180.0
2021,N Pooran,Punjab Kings,4.299,10,10,85,8.5,5.5,111.8421,126.087
2021,PK Garg,Sunrisers Hyderabad,4.56,5,5,72,14.4,15.0,97.2973,0.0
2021,PWH de Silva,Royal Challengers Bangalore,7.0,2,2,1,0.5,0.5,50.0,100.0
2021,R Parag,Rajasthan Royals,6.0,10,10,93,9.3,6.0,112.0482,124.3243
2021,R Tewatia,Rajasthan Royals,6.875,11,11,155,14.0909,9.0,105.4422,110.6383
2021,RA Jadeja,Chennai Super Kings,6.118,11,11,227,20.6364,22.0,145.5128,185.4167
2021,RR Pant,Delhi Capitals,3.991,16,16,419,26.1875,20.0,128.5276,148.0392
2021,RV Patel,Delhi Capitals,5.31,2,2,25,12.5,12.5,92.5926,100.0
2021,S Dube,Rajasthan Royals,4.239,9,9,230,25.5556,22.0,119.171,130.0
2021,SK Raina,Chennai Super Kings,4.12,11,11,160,14.5455,11.0,125.0,125.9259
2021,SO Hetmyer,Delhi Capitals,5.843,12,12,242,20.1667,16.5,168.0556,182.5581
2021,SP Narine,Kolkata Knight Riders,5.392,10,10,62,6.2,2.5,131.9149,130.0
2021,SS Tiwary,Mumbai Indians,4.475,4,4,115,28.75,30.0,118.5567,162.5
2021,Sachin Baby,Royal Challengers Bangalore,6.0,1,1,7,7.0,7.0,41.1765,
2021,Shahbaz Ahmed,Royal Challengers Bangalore,5.673,7,7,59,8.4286,8.0,111.3208,106.6667
2021,Shakib Al Hasan,Kolkata Knight Riders,6.26,6,6,47,7.8333,6.0,97.9167,80.0
2021,TH David,Royal Challengers Bangalore,5.0,1,1,1,1.0,1.0,33.3333,33.3333
2021,TK Curran,Delhi Capitals,7.0,2,2,21,10.5,10.5,123.5294,108.3333
2021,TL Seifert,Kolkata Knight Riders,7.0,1,1,2,2.0,2.0,50.0,50.0
2021,V Shankar,Sunrisers Hyderabad,5.481,5,5,58,11.6,8.0,111.5385,132.3529
2021,Virat Singh,Sunrisers Hyderabad,4.0,2,2,15,7.5,7.5,57.6923,
2022,A Badoni,Lucknow Super Giants,5.921,11,11,161,14.6364,13.0,123.8462,153.0303
2022,A Manohar,Gujarat Titans,5.506,7,7,108,15.4286,12.0,144.0,153.125
2022,AD Russell,Kolkata Knight Riders,6.475,12,12,335,27.9167,24.5,174.4792,172.8571
2022,AK Markram,Sunrisers Hyderabad,4.195,12,12,381,31.75,26.5,139.0511,209.434
2022,AT Rayudu,Chennai Super Kings,4.352,11,11,274,24.9091,15.0,122.3214,176.1905
2022,Abdul Samad,Sunrisers Hyderabad,6.143,2,2,4,2.0,2.0,57.1429,0.0
2022,DA Miller,Gujarat Titans,4.925,16,16,481,30.0625,26.5,142.73,174.2424
2022,DJ Hooda,Lucknow Super Giants,4.079,14,14,451,32.2143,30.5,136.6667,125.8065
2022,DJ Mitchell,Rajasthan Royals,4.543,2,2,33,16.5,16.5,75.0,
2022,DJ Willey,Royal Challengers Bangalore,4.0,2,2,18,9.0,9.0,60.0,
2022,DR Sams,Mumbai Indians,5.175,10,10,38,3.8,2.0,105.5556,123.5294
2022,E Lewis,Lucknow Super Giants,3.817,5,5,73,14.6,5.0,130.3571,176.4706
2022,FA Allen,Mumbai Indians,7.0,1,1,8,8.0,8.0,114.2857,114.2857
2022,GJ Maxwell,Royal Challengers Bangalore,4.016,13,13,301,23.1538,24.0,169.1011,214.2857
2022,HE van der Dussen,Rajasthan Royals,5.64,3,3,22,7.3333,6.0,91.6667,120.0
2022,HH Pandya,Gujarat Titans,3.811,15,15,487,32.4667,31.0,131.2668,140.0
2022,HR Shokeen,Mumbai Indians,6.0,2,2,43,21.5,21.5,89.5833,
2022,Harpreet Brar,Punjab Kings,7.0,3,3,22,7.3333,7.0,88.0,140.0
2022,J Suchith,Sunrisers Hyderabad,6.25,2,2,2,1.0,1.0,25.0,0.0
2022,JM Sharma,Punjab Kings,5.356,10,10,234,23.4,24.5,163.6364,202.439
2022,JO Holder,Lucknow Super Giants,6.457,8,8,58,7.25,8.0,131.8182,181.4815
2022,KA Pollard,Mumbai Indians,5.623,11,11,144,13.0909,14.0,107.4627,125.0
2022,KD Karthik,Royal Challengers Bangalore,6.277,16,16,330,20.625,13.5,183.3333,207.438
2022,KH Pandya,Lucknow Super Giants,5.027,13,13,183,14.0769,9.0,126.2069,147.5
2022,KK Nair,Rajasthan Royals,4.556,2,2,16,8.0,8.0,88.8889,60.0
2022,KS Sharma,Lucknow Super Giants,4.0,1,1,4,4.0,4.0,100.0,
2022,LS Livingstone,Punjab Kings,4.284,14,14,437,31.2143,20.5,182.0833,230.4348
2022,Lalit Yadav,Delhi Capitals,4.678,8,8,161,20.125,23.0,110.274,163.1579
2022,M Shahrukh Khan,Punjab Kings,5.814,8,8,117,14.625,15.0,108.3333,124.2424
2022,MK Lomror,Royal Challengers Bangalore,4.767,5,5,86,17.2,14.0,150.8772,172.0
2022,MP Stoinis,Lucknow Super Giants,5.819,10,10,156,15.6,13.5,147.1698,157.3171
2022,MS Dhoni,Chennai Super Kings,6.374,12,12,232,19.3333,18.5,123.4043,165.7143
2022,N Jagadeesan,Chennai Super Kings,4.0,2,2,40,20.0,20.0,108.1081,84.6154
2022,N Pooran,Sunrisers Hyderabad,4.763,13,13,306,23.5385,19.0,144.3396,173.0769
2022,N Rana,Kolkata Knight Riders,4.124,14,14,361,25.7857,23.5,143.8247,167.8571
2022,NM Coulter-Nile,Rajasthan Royals,7.0,1,1,1,1.0,1.0,50.0,50.0
2022,PN Mankad,Punjab Kings,7.0,1,1,4,4.0,4.0,400.0,400.0
2022,R Ashwin,Rajasthan Royals,4.857,12,12,191,15.9167,9.0,141.4815,183.6735
2022,R Parag,Rajasthan Royals,6.11,14,14,183,13.0714,9.5,138.6364,143.0108
2022,R Powell,Delhi Capitals,5.713,12,12,250,20.8333,14.0,149.7006,212.6984
2022,R Tewatia,Gujarat Titans,5.801,12,12,217,18.0833,13.5,147.619,182.8283
2022,RA Bawa,Punjab Kings,5.0,2,2,11,5.5,5.5,78.5714,
2022,RA Jadeja,Chennai Super Kings,5.667,10,10,116,11.6,10.0,118.3673,150.7937
2022,RK Singh,Kolkata Knight Riders,5.872,7,7,174,24.8571,23.0,148.7179,190.0
2022,RR Pant,Delhi Capitals,3.97,13,13,340,26.1538,27.0,151.7857,231.25
2022,RV Patel,Delhi Capitals,6.0,1,1,6,6.0,6.0,200.0,
2022,Ramandeep Singh,Mumbai Indians,5.643,4,4,45,11.25,12.5,112.5,225.0
2022,Rashid Khan,Gujarat Titans,7.0,8,8,91,11.375,0.5,206.8182,228.9474
2022,S Dube,Chennai Super Kings,4.593,11,11,289,26.2727,13.0,156.2162,202.0408
2022,SA Abbott,Sunrisers Hyderabad,7.0,1,1,7,7.0,7.0,140.0,175.0
2022,SA Yadav,Mumbai Indians,3.905,8,8,303,37.875,40.0,145.6731,197.8261
2022,SE Rutherford,Royal Challengers Bangalore,5.0,2,2,33,16.5,16.5,66.0,42.8571
2022,SN Khan,Delhi Capitals,3.812,5,5,91,18.2,12.0,135.8209,142.8571
2022,SO Hetmyer,Rajasthan Royals,5.172,15,15,314,20.9333,26.0,153.9216,186.8217
2022,SP Jackson,Kolkata Knight Riders,6.615,5,5,23,4.6,5.0,88.4615,88.2353
2022,SP Narine,Kolkata Knight Riders,6.1,9,9,71,7.8889,5.0,177.5,216.6667
2022,SS Prabhudessai,Royal Challengers Bangalore,5.403,5,5,67,13.4,10.0,113.5593,
2022,SW Billings,Kolkata Knight Riders,4.783,8,8,169,21.125,20.5,122.4638,170.8333
2022,Shahbaz Ahmed,Royal Challengers Bangalore,5.853,11,11,219,19.9091,17.0,120.9945,164.2857
2022,Shashank Singh,Sunrisers Hyderabad,6.574,5,5,69,13.8,11.0,146.8085,146.875
2022,T Stubbs,Mumbai Indians,5.5,2,2,2,1.0,1.0,50.0,100.0
2022,TH David,Mumbai Indians,5.626,8,8,186,23.25,18.0,216.2791,237.0968
2022,Tilak Varma,Mumbai Indians,4.399,14,14,397,28.3571,30.0,131.0231,158.0645
2022,Washington Sundar,Sunrisers Hyderabad,6.566,7,7,101,14.4286,9.0,146.3768,161.4035
2023,A Badoni,Lucknow Super Giants,5.758,12,12,238,19.8333,19.5,138.3721,168.2353
2023,A Manohar,Gujarat Titans,5.698,6,6,114,19.0,20.0,137.3494,180.6452
2023,AD Russell,Kolkata Knight Riders,6.556,14,14,227,16.2143,9.5,145.5128,163.4146
2023,AK Markram,Sunrisers Hyderabad,3.935,13,13,248,19.0769,13.0,125.8883,160.0
2023,AR Patel,Delhi Capitals,6.671,13,13,283,21.7692,21.0,139.4089,175.5556
2023,AT Rayudu,Chennai Super Kings,5.061,12,12,158,13.1667,13.0,139.823,155.5556
2023,Abdul Samad,Sunrisers Hyderabad,7.0,8,8,169,21.125,21.0,132.0312,151.8987
2023,Abishek Porel,Delhi Capitals,6.774,4,4,33,8.25,6.0,106.4516,66.6667
2023,Anuj Rawat,Royal Challengers Bangalore,6.5,7,7,91,13.0,9.0,128.169,168.1818
2023,BA Stokes,Chennai Super Kings,4.6,2,2,15,7.5,7.5,107.1429,140.0
2023,DA Miller,Gujarat Titans,5.114,13,13,259,19.9231,17.0,145.5056,149.4845
2023,DJ Hooda,Lucknow Super Giants,3.796,12,12,84,7.0,6.0,93.3333,162.5
2023,Dhruv Jurel,Rajasthan Royals,6.688,11,11,152,13.8182,9.0,172.7273,200.0
2023,GD Phillips,Sunrisers Hyderabad,5.636,5,5,39,7.8,5.0,177.2727,206.6667
2023,H Klaasen,Sunrisers Hyderabad,5.011,11,11,448,40.7273,36.0,177.0751,187.3563
2023,HV Patel,Royal Challengers Bangalore,5.0,2,2,6,3.0,3.0,100.0,
2023,Harpreet Singh,Punjab Kings,4.627,3,3,76,25.3333,22.0,128.8136,312.5
2023,JE Root,Rajasthan Royals,4.0,1,1,10,10.0,10.0,66.6667,
2023,JM Sharma,Punjab Kings,5.468,14,14,309,22.0714,22.5,156.0606,183.6066
2023,JO Holder,Rajasthan Royals,5.583,3,3,12,4.0,1.0,109.0909,50.0
2023,KD Karthik,Royal Challengers Bangalore,5.792,13,13,140,10.7692,9.0,134.6154,144.5946
2023,KH Pandya,Lucknow Super Giants,3.878,14,14,188,13.4286,9.0,113.9394,153.8462
2023,KM Jadhav,Royal Challengers Bangalore,7.0,1,1,12,12.0,12.0,120.0,100.0
2023,LS Livingstone,Punjab Kings,4.051,9,9,279,31.0,15.0,163.1579,251.2195
2023,Lalit Yadav,Delhi Capitals,6.855,6,6,66,11.0,5.0,111.8644,82.7586
2023,MD Shanaka,Gujarat Titans,4.808,3,3,26,8.6667,9.0,100.0,100.0
2023,MG Bracewell,Royal Challengers Bangalore,4.347,4,4,58,14.5,14.0,123.4043,100.0
2023,MK Lomror,Royal Challengers Bangalore,4.248,10,10,135,13.5,5.0,139.1753,118.75
2023,MK Pandey,Delhi Capitals,4.537,9,9,160,17.7778,21.0,109.589,92.3077
2023,MM Ali,Chennai Super Kings,4.685,10,10,124,12.4,9.5,136.2637,162.5
2023,MP Stoinis,Lucknow Super Giants,4.662,15,15,408,27.2,15.0,150.0,206.8966
2023,Mandeep Singh,Kolkata Knight Riders,3.875,3,3,14,4.6667,2.0,87.5,
2023,N Pooran,Lucknow Super Giants,5.926,15,15,358,23.8667,20.0,172.9469,175.0
2023,N Rana,Kolkata Knight Riders,4.05,14,14,413,29.5,25.5,140.9556,172.4138
2023,N Wadhera,Mumbai Indians,4.772,10,10,241,24.1,18.5,145.1807,183.3333
2023,PK Garg,Delhi Capitals,3.783,2,2,22,11.0,11.0,95.6522,50.0
2023,R Ashwin,Rajasthan Royals,5.709,9,9,67,7.4444,3.0,131.3725,184.2105
2023,R Parag,Rajasthan Royals,5.456,7,7,78,11.1429,7.0,118.1818,136.0
2023,R Powell,Delhi Capitals,5.778,3,3,7,2.3333,2.0,77.7778,0.0
2023,R Shepherd,Lucknow Super Giants,6.0,1,1,0,0.0,0.0,0.0,
2023,R Tewatia,Gujarat Titans,6.574,10,10,87,8.7,4.5,152.6316,179.4872
2023,RA Jadeja,Chennai Super Kings,6.507,12,12,190,15.8333,19.0,142.8571,147.7477
2023,RK Singh,Kolkata Knight Riders,5.574,14,14,474,33.8571,33.5,149.5268,186.6667
2023,RR Rossouw,Delhi Capitals,4.122,9,9,209,23.2222,14.0,148.227,219.0476
2023,S Dube,Chennai Super Kings,4.119,14,14,418,29.8571,27.5,158.3333,173.3333
2023,SA Yadav,Mumbai Indians,3.753,16,16,605,37.8125,29.5,181.1377,213.7255
2023,SM Curran,Punjab Kings,5.587,13,13,276,21.2308,21.0,135.9606,194.6667
2023,SN Khan,Delhi Capitals,4.323,4,4,53,13.25,9.5,85.4839,116.6667
2023,SN Thakur,Kolkata Knight Riders,6.722,9,9,113,12.5556,8.0,161.4286,133.3333
2023,SO Hetmyer,Rajasthan Royals,5.678,13,13,299,23.0,22.0,151.7766,175.4545
